loan_amnt,term,int_rate,grade,emp_length,home_ownership,annual_inc,loan_status,purpose,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,pub_rec
8000.0, 36 months,9.99,B,2 years,RENT,47690.0,Fully Paid,debt_consolidation,18.24,0.0,690.0,694.0,0.0,0.0
8400.0, 36 months,13.18,C,10+ years,MORTGAGE,54000.0,Fully Paid,credit_card,30.87,0.0,710.0,714.0,3.0,0.0
24000.0, 36 months,7.89,A,< 1 year,MORTGAGE,58400.0,Fully Paid,credit_card,30.0,0.0,695.0,699.0,0.0,0.0
16500.0, 60 months,13.44,C,10+ years,RENT,37000.0,Charged Off,debt_consolidation,28.74,0.0,710.0,714.0,0.0,0.0
5000.0, 36 months,7.26,A,5 years,MORTGAGE,109000.0,Fully Paid,debt_consolidation,14.39,0.0,720.0,724.0,0.0,0.0
12000.0, 36 months,7.89,A,2 years,MORTGAGE,65000.0,Charged Off,credit_card,13.6,0.0,685.0,689.0,0.0,4.0
20000.0, 60 months,11.99,C,10+ years,MORTGAGE,65000.0,Fully Paid,debt_consolidation,25.11,2.0,675.0,679.0,0.0,0.0
10000.0, 36 months,12.59,C,8 years,RENT,100000.0,Fully Paid,small_business,9.66,0.0,675.0,679.0,1.0,0.0
14000.0, 36 months,5.32,A,10+ years,MORTGAGE,125000.0,Fully Paid,debt_consolidation,6.99,0.0,775.0,779.0,2.0,0.0
17375.0, 36 months,15.41,D,5 years,RENT,45000.0,Fully Paid,credit_card,37.45,0.0,690.0,694.0,0.0,0.0
35000.0, 36 months,11.22,B,10+ years,MORTGAGE,85000.0,Charged Off,debt_consolidation,17.03,1.0,690.0,694.0,0.0,0.0
22000.0, 60 months,11.99,C,2 years,OWN,60000.0,Fully Paid,credit_card,28.44,1.0,715.0,719.0,2.0,0.0
4050.0, 36 months,27.88,G,3 years,RENT,70000.0,Charged Off,debt_consolidation,7.81,0.0,695.0,699.0,5.0,0.0
10800.0, 36 months,9.76,B,< 1 year,MORTGAGE,85000.0,Charged Off,credit_card,13.48,0.0,670.0,674.0,1.0,1.0
16450.0, 36 months,15.41,D,6 years,RENT,50000.0,Fully Paid,small_business,15.53,0.0,770.0,774.0,0.0,0.0
4800.0, 36 months,11.48,B,10+ years,MORTGAGE,90000.0,Charged Off,home_improvement,20.51,0.0,680.0,684.0,0.0,0.0
20000.0, 36 months,5.32,A,10+ years,MORTGAGE,200000.0,Fully Paid,debt_consolidation,10.38,0.0,715.0,719.0,0.0,0.0
16000.0, 60 months,16.55,D,4 years,MORTGAGE,65000.0,Fully Paid,debt_consolidation,32.44,0.0,670.0,674.0,2.0,0.0
18000.0, 36 months,5.32,A,6 years,OWN,70000.0,Fully Paid,credit_card,13.08,0.0,715.0,719.0,1.0,0.0
14375.0, 60 months,14.48,C,10+ years,MORTGAGE,62000.0,Charged Off,debt_consolidation,12.76,0.0,720.0,724.0,1.0,0.0
12000.0, 36 months,5.32,A,10+ years,OWN,215000.0,Fully Paid,major_purchase,11.17,0.0,810.0,814.0,0.0,0.0
8000.0, 36 months,7.89,A,10+ years,OWN,120000.0,Fully Paid,debt_consolidation,14.01,1.0,720.0,724.0,0.0,0.0
10000.0, 36 months,5.32,A,8 years,RENT,72000.0,Fully Paid,debt_consolidation,16.42,0.0,690.0,694.0,1.0,0.0
35000.0, 60 months,18.99,E,10+ years,RENT,150000.0,Fully Paid,medical,13.0,0.0,680.0,684.0,0.0,0.0
35000.0, 60 months,17.86,D,9 years,MORTGAGE,110902.0,Fully Paid,debt_consolidation,11.39,0.0,735.0,739.0,0.0,0.0
24000.0, 36 months,11.49,B,1 year,MORTGAGE,132000.0,Fully Paid,car,21.15,0.0,700.0,704.0,2.0,0.0
15000.0, 36 months,10.64,B,1 year,RENT,90000.0,Charged Off,debt_consolidation,24.8,2.0,680.0,684.0,2.0,0.0
6150.0, 36 months,18.49,E,4 years,RENT,24500.0,Fully Paid,debt_consolidation,33.22,0.0,685.0,689.0,0.0,0.0
16000.0, 60 months,17.86,D,5 years,MORTGAGE,62900.0,Fully Paid,debt_consolidation,32.51,0.0,665.0,669.0,1.0,1.0
13000.0, 60 months,12.59,C,1 year,OWN,41000.0,Fully Paid,debt_consolidation,16.48,0.0,665.0,669.0,0.0,0.0
21000.0, 36 months,8.38,B,10+ years,RENT,77843.0,Fully Paid,credit_card,9.34,0.0,670.0,674.0,0.0,0.0
5600.0, 36 months,12.59,C,10+ years,MORTGAGE,50000.0,Fully Paid,debt_consolidation,16.54,0.0,660.0,664.0,1.0,1.0
25000.0, 60 months,9.17,B,10+ years,MORTGAGE,140000.0,Charged Off,credit_card,12.39,0.0,710.0,714.0,3.0,0.0
7000.0, 36 months,12.59,C,6 years,RENT,40000.0,Charged Off,debt_consolidation,14.91,0.0,680.0,684.0,0.0,0.0
35000.0, 36 months,7.49,A,< 1 year,MORTGAGE,150000.0,Fully Paid,credit_card,23.34,0.0,720.0,724.0,0.0,0.0
4800.0, 36 months,13.18,C,10+ years,RENT,76514.0,Fully Paid,vacation,22.52,0.0,660.0,664.0,0.0,0.0
15000.0, 36 months,17.97,D,4 years,MORTGAGE,220000.0,Fully Paid,moving,21.68,0.0,675.0,679.0,0.0,0.0
12000.0, 36 months,10.99,B,2 years,RENT,50000.0,Fully Paid,credit_card,19.25,0.0,675.0,679.0,0.0,0.0
30000.0, 36 months,10.64,B,10+ years,MORTGAGE,232174.0,Fully Paid,home_improvement,6.44,0.0,705.0,709.0,0.0,0.0
9000.0, 36 months,9.76,B,3 years,RENT,66000.0,Fully Paid,debt_consolidation,18.09,0.0,660.0,664.0,0.0,1.0
28800.0, 36 months,13.67,C,10+ years,RENT,81000.0,Charged Off,debt_consolidation,26.39,0.0,670.0,674.0,0.0,0.0
15000.0, 36 months,9.17,B,10+ years,MORTGAGE,70000.0,Fully Paid,credit_card,7.11,0.0,660.0,664.0,1.0,1.0
16000.0, 60 months,16.99,D,< 1 year,RENT,45000.0,Charged Off,debt_consolidation,12.37,0.0,665.0,669.0,0.0,0.0
17000.0, 36 months,5.32,A,,MORTGAGE,65000.0,Fully Paid,credit_card,10.06,0.0,790.0,794.0,0.0,0.0
10400.0, 36 months,7.26,A,< 1 year,RENT,60000.0,Fully Paid,debt_consolidation,16.71,0.0,700.0,704.0,0.0,0.0
12000.0, 36 months,5.32,A,2 years,OWN,50000.0,Fully Paid,credit_card,7.54,0.0,770.0,774.0,0.0,0.0
10000.0, 36 months,9.17,B,< 1 year,MORTGAGE,70000.0,Fully Paid,credit_card,6.1,0.0,710.0,714.0,0.0,0.0
20000.0, 60 months,11.99,C,7 years,MORTGAGE,125000.0,Fully Paid,credit_card,6.36,0.0,660.0,664.0,1.0,0.0
10000.0, 36 months,5.32,A,2 years,MORTGAGE,51000.0,Fully Paid,debt_consolidation,13.81,0.0,775.0,779.0,0.0,0.0
17600.0, 60 months,16.55,D,3 years,MORTGAGE,114000.0,Fully Paid,credit_card,23.86,0.0,675.0,679.0,1.0,0.0
9600.0, 36 months,11.49,B,,OWN,45000.0,Fully Paid,credit_card,23.33,2.0,685.0,689.0,0.0,0.0
18500.0, 36 months,6.89,A,2 years,MORTGAGE,65000.0,Fully Paid,debt_consolidation,20.27,0.0,700.0,704.0,1.0,0.0
25000.0, 36 months,9.17,B,10+ years,MORTGAGE,65000.0,Fully Paid,debt_consolidation,19.61,0.0,720.0,724.0,0.0,1.0
31500.0, 60 months,11.99,C,10+ years,MORTGAGE,120000.0,Fully Paid,debt_consolidation,10.55,0.0,755.0,759.0,0.0,0.0
21000.0, 36 months,9.17,B,1 year,RENT,160000.0,Charged Off,credit_card,11.18,0.0,665.0,669.0,0.0,0.0
25000.0, 36 months,5.32,A,10+ years,MORTGAGE,112000.0,Fully Paid,home_improvement,22.75,0.0,810.0,814.0,0.0,0.0
25000.0, 36 months,7.89,A,4 years,MORTGAGE,130000.0,Fully Paid,debt_consolidation,10.37,0.0,700.0,704.0,0.0,0.0
11000.0, 60 months,16.55,D,2 years,RENT,36000.0,Charged Off,credit_card,27.47,0.0,665.0,669.0,1.0,0.0
24000.0, 60 months,10.64,B,1 year,MORTGAGE,75000.0,Charged Off,debt_consolidation,28.11,0.0,720.0,724.0,0.0,0.0
15000.0, 60 months,13.18,C,2 years,RENT,55000.0,Charged Off,debt_consolidation,10.34,0.0,680.0,684.0,0.0,0.0
2100.0, 36 months,8.49,B,4 years,RENT,39000.0,Fully Paid,debt_consolidation,30.77,0.0,720.0,724.0,1.0,0.0
16900.0, 60 months,17.57,D,10+ years,OWN,81000.0,Charged Off,debt_consolidation,11.88,0.0,670.0,674.0,0.0,0.0
14400.0, 60 months,11.99,C,10+ years,MORTGAGE,125000.0,Charged Off,medical,21.86,0.0,695.0,699.0,2.0,0.0
16000.0, 36 months,12.59,C,10+ years,MORTGAGE,54124.8,Fully Paid,debt_consolidation,15.25,1.0,660.0,664.0,0.0,0.0
20000.0, 36 months,7.49,A,5 years,MORTGAGE,130000.0,Fully Paid,credit_card,13.5,0.0,715.0,719.0,1.0,0.0
20925.0, 60 months,22.99,F,2 years,RENT,60000.0,Charged Off,debt_consolidation,28.04,0.0,660.0,664.0,4.0,0.0
28000.0, 36 months,11.22,B,10+ years,OWN,90000.0,Fully Paid,debt_consolidation,20.97,0.0,685.0,689.0,0.0,0.0
10000.0, 36 months,7.26,A,2 years,RENT,62500.0,Fully Paid,debt_consolidation,21.27,0.0,750.0,754.0,0.0,0.0
23075.0, 36 months,7.89,A,1 year,MORTGAGE,65000.0,Fully Paid,debt_consolidation,27.66,0.0,705.0,709.0,1.0,0.0
21625.0, 60 months,24.24,F,6 years,MORTGAGE,80000.0,Fully Paid,credit_card,29.84,0.0,685.0,689.0,4.0,0.0
30000.0, 36 months,8.38,B,10+ years,MORTGAGE,125000.0,Fully Paid,credit_card,9.08,0.0,795.0,799.0,0.0,0.0
19375.0, 60 months,17.57,D,4 years,RENT,57000.0,Charged Off,other,32.61,0.0,705.0,709.0,1.0,0.0
20000.0, 36 months,12.05,C,< 1 year,MORTGAGE,92000.0,Fully Paid,credit_card,19.7,0.0,685.0,689.0,1.0,0.0
6000.0, 36 months,9.76,B,< 1 year,OWN,16000.0,Fully Paid,credit_card,18.6,0.0,695.0,699.0,0.0,1.0
9800.0, 36 months,9.17,B,< 1 year,RENT,52000.0,Fully Paid,debt_consolidation,17.29,1.0,695.0,699.0,0.0,0.0
11000.0, 60 months,9.17,B,10+ years,MORTGAGE,50000.0,Fully Paid,home_improvement,33.01,0.0,705.0,709.0,0.0,0.0
7000.0, 36 months,18.2,E,10+ years,MORTGAGE,90000.0,Fully Paid,small_business,17.73,0.0,695.0,699.0,1.0,0.0
10000.0, 36 months,6.0,B,10+ years,RENT,55000.0,Fully Paid,debt_consolidation,25.99,1.0,705.0,709.0,1.0,0.0
25000.0, 36 months,5.32,A,10+ years,OWN,220000.0,Fully Paid,home_improvement,6.29,0.0,840.0,844.0,0.0,0.0
17800.0, 60 months,18.2,E,,MORTGAGE,44544.0,Charged Off,debt_consolidation,27.69,1.0,675.0,679.0,0.0,0.0
6000.0, 36 months,11.22,B,2 years,OWN,75000.0,Fully Paid,debt_consolidation,17.58,0.0,700.0,704.0,0.0,1.0
3000.0, 36 months,10.64,B,10+ years,OWN,25000.0,Fully Paid,credit_card,23.33,0.0,725.0,729.0,0.0,0.0
16000.0, 60 months,15.41,D,5 years,MORTGAGE,60000.0,Charged Off,debt_consolidation,22.41,0.0,665.0,669.0,1.0,1.0
11200.0, 36 months,9.76,B,10+ years,RENT,117000.0,Fully Paid,credit_card,10.62,0.0,660.0,664.0,0.0,0.0
10000.0, 36 months,7.26,A,2 years,RENT,27000.0,Fully Paid,debt_consolidation,13.91,1.0,695.0,699.0,0.0,0.0
5000.0, 36 months,12.59,C,2 years,RENT,50000.0,Fully Paid,debt_consolidation,13.99,0.0,690.0,694.0,1.0,0.0
8000.0, 36 months,11.99,C,6 years,MORTGAGE,52000.0,Fully Paid,credit_card,26.58,0.0,675.0,679.0,0.0,0.0
12000.0, 36 months,7.26,A,10+ years,MORTGAGE,90000.0,Fully Paid,debt_consolidation,24.12,3.0,725.0,729.0,0.0,1.0
1800.0, 36 months,11.22,B,10+ years,MORTGAGE,80000.0,Fully Paid,other,1.05,0.0,785.0,789.0,0.0,0.0
21975.0, 36 months,7.89,A,8 years,RENT,142000.0,Fully Paid,credit_card,17.98,1.0,715.0,719.0,0.0,0.0
10000.0, 36 months,9.17,B,6 years,RENT,42000.0,Fully Paid,credit_card,24.63,0.0,665.0,669.0,0.0,0.0
31200.0, 60 months,18.49,E,10+ years,RENT,65000.0,Fully Paid,debt_consolidation,32.92,1.0,690.0,694.0,0.0,0.0
15000.0, 36 months,9.8,B,10+ years,MORTGAGE,62300.0,Fully Paid,debt_consolidation,23.6,1.0,670.0,674.0,1.0,0.0
16000.0, 36 months,9.76,B,,RENT,51000.0,Fully Paid,home_improvement,4.99,1.0,715.0,719.0,1.0,0.0
28000.0, 60 months,21.48,E,10+ years,RENT,103000.0,Fully Paid,small_business,9.38,1.0,710.0,714.0,0.0,0.0
35000.0, 60 months,21.48,E,9 years,MORTGAGE,150000.0,Fully Paid,other,20.66,0.0,730.0,734.0,1.0,0.0
15000.0, 36 months,6.24,A,10+ years,MORTGAGE,90000.0,Fully Paid,credit_card,24.39,0.0,680.0,684.0,1.0,1.0
4225.0, 36 months,14.48,C,10+ years,RENT,62000.0,Fully Paid,credit_card,9.52,0.0,660.0,664.0,0.0,1.0
25000.0, 36 months,5.32,A,10+ years,MORTGAGE,175000.0,Fully Paid,credit_card,18.39,0.0,730.0,734.0,0.0,0.0
5000.0, 36 months,7.49,A,10+ years,MORTGAGE,71650.0,Fully Paid,home_improvement,20.69,0.0,765.0,769.0,0.0,0.0
35000.0, 36 months,9.17,B,< 1 year,RENT,90000.0,Fully Paid,credit_card,8.12,0.0,715.0,719.0,0.0,0.0
25000.0, 60 months,12.59,C,10+ years,RENT,94000.0,Fully Paid,debt_consolidation,24.15,2.0,675.0,679.0,1.0,0.0
12000.0, 36 months,12.59,C,3 years,OWN,48000.0,Fully Paid,small_business,10.24,1.0,675.0,679.0,0.0,0.0
30000.0, 36 months,10.64,B,7 years,MORTGAGE,84000.0,Fully Paid,debt_consolidation,24.1,0.0,710.0,714.0,0.0,0.0
8000.0, 36 months,8.38,B,9 years,MORTGAGE,41600.0,Fully Paid,debt_consolidation,24.44,0.0,690.0,694.0,1.0,0.0
5450.0, 36 months,10.64,B,8 years,MORTGAGE,83500.0,Fully Paid,debt_consolidation,16.7,0.0,695.0,699.0,0.0,0.0
6025.0, 36 months,17.57,D,3 years,MORTGAGE,45000.0,Fully Paid,debt_consolidation,12.99,0.0,670.0,674.0,2.0,4.0
15400.0, 60 months,17.57,D,10+ years,MORTGAGE,42000.0,Fully Paid,debt_consolidation,4.09,0.0,670.0,674.0,1.0,1.0
15000.0, 36 months,9.17,B,2 years,OWN,148000.0,Fully Paid,home_improvement,13.24,0.0,680.0,684.0,0.0,0.0
25000.0, 60 months,8.38,B,9 years,MORTGAGE,108000.0,Fully Paid,debt_consolidation,23.66,2.0,705.0,709.0,0.0,0.0
25000.0, 36 months,8.38,B,10+ years,MORTGAGE,650000.0,Fully Paid,home_improvement,6.46,0.0,750.0,754.0,0.0,1.0
9500.0, 36 months,18.2,E,< 1 year,RENT,25000.0,Fully Paid,credit_card,35.77,0.0,675.0,679.0,1.0,0.0
24000.0, 36 months,9.17,B,10+ years,RENT,140000.0,Fully Paid,debt_consolidation,11.04,0.0,770.0,774.0,0.0,0.0
7200.0, 36 months,10.64,B,2 years,MORTGAGE,50100.0,Fully Paid,credit_card,15.64,0.0,660.0,664.0,0.0,0.0
10000.0, 36 months,6.24,A,2 years,RENT,145000.0,Fully Paid,medical,14.43,0.0,795.0,799.0,0.0,0.0
8000.0, 36 months,10.64,B,1 year,MORTGAGE,52000.0,Fully Paid,home_improvement,19.78,0.0,710.0,714.0,0.0,0.0
12000.0, 60 months,12.59,C,7 years,MORTGAGE,60000.0,Fully Paid,debt_consolidation,27.14,0.0,715.0,719.0,0.0,0.0
11000.0, 60 months,9.17,B,< 1 year,OWN,42500.0,Fully Paid,credit_card,29.94,1.0,685.0,689.0,0.0,0.0
15000.0, 36 months,12.59,C,10+ years,OWN,88000.0,Charged Off,debt_consolidation,18.16,0.0,670.0,674.0,1.0,0.0
23800.0, 36 months,11.22,B,10+ years,MORTGAGE,50000.0,Fully Paid,debt_consolidation,34.18,0.0,720.0,724.0,2.0,0.0
15000.0, 60 months,13.67,C,< 1 year,RENT,39000.0,Charged Off,debt_consolidation,25.48,0.0,660.0,664.0,1.0,1.0
3600.0, 36 months,9.17,B,,RENT,80000.0,Fully Paid,credit_card,1.43,0.0,665.0,669.0,0.0,2.0
26600.0, 60 months,23.99,F,5 years,RENT,70000.0,Charged Off,debt_consolidation,22.24,0.0,675.0,679.0,0.0,0.0
12000.0, 60 months,15.41,D,,RENT,75000.0,Fully Paid,credit_card,27.79,0.0,660.0,664.0,2.0,1.0
9000.0, 36 months,13.18,C,6 years,RENT,55000.0,Charged Off,debt_consolidation,35.59,0.0,660.0,664.0,0.0,0.0
20000.0, 36 months,9.76,B,1 year,RENT,55000.0,Fully Paid,debt_consolidation,32.69,0.0,720.0,724.0,0.0,0.0
19200.0, 60 months,13.67,C,10+ years,RENT,78000.0,Fully Paid,debt_consolidation,22.37,0.0,670.0,674.0,1.0,2.0
15000.0, 36 months,5.32,A,< 1 year,MORTGAGE,75519.0,Fully Paid,debt_consolidation,8.02,0.0,780.0,784.0,0.0,0.0
15000.0, 36 months,7.89,A,2 years,RENT,45000.0,Fully Paid,credit_card,21.7,0.0,710.0,714.0,0.0,1.0
20000.0, 36 months,9.76,B,,MORTGAGE,80400.0,Fully Paid,credit_card,14.94,1.0,660.0,664.0,1.0,0.0
7000.0, 36 months,11.22,B,5 years,MORTGAGE,55300.0,Fully Paid,credit_card,22.34,1.0,670.0,674.0,2.0,0.0
7200.0, 36 months,11.22,B,7 years,RENT,166000.0,Charged Off,major_purchase,13.79,0.0,680.0,684.0,0.0,0.0
35000.0, 60 months,19.99,E,10+ years,MORTGAGE,191000.0,Charged Off,debt_consolidation,23.35,0.0,715.0,719.0,4.0,1.0
11000.0, 36 months,12.59,C,2 years,RENT,30000.0,Charged Off,credit_card,10.8,0.0,680.0,684.0,0.0,0.0
6275.0, 36 months,14.85,C,10+ years,RENT,70000.0,Fully Paid,debt_consolidation,20.01,1.0,665.0,669.0,1.0,1.0
15000.0, 36 months,12.88,C,10+ years,MORTGAGE,72000.0,Charged Off,debt_consolidation,21.23,0.0,675.0,679.0,1.0,0.0
11000.0, 36 months,7.26,A,10+ years,RENT,60000.0,Fully Paid,credit_card,12.56,0.0,690.0,694.0,1.0,2.0
27000.0, 36 months,6.49,A,< 1 year,MORTGAGE,71000.0,Fully Paid,debt_consolidation,14.29,0.0,725.0,729.0,0.0,0.0
8000.0, 36 months,9.76,B,4 years,RENT,53000.0,Fully Paid,debt_consolidation,22.64,2.0,660.0,664.0,1.0,0.0
14825.0, 36 months,11.22,B,2 years,RENT,65000.0,Fully Paid,debt_consolidation,32.6,0.0,695.0,699.0,0.0,0.0
10000.0, 36 months,5.32,A,< 1 year,MORTGAGE,98400.0,Fully Paid,debt_consolidation,9.73,0.0,780.0,784.0,0.0,0.0
32000.0, 60 months,15.41,D,1 year,MORTGAGE,78000.0,Fully Paid,debt_consolidation,11.51,0.0,705.0,709.0,0.0,1.0
32000.0, 60 months,13.67,C,,OWN,95105.28,Fully Paid,major_purchase,29.16,0.0,670.0,674.0,0.0,1.0
29750.0, 36 months,6.89,A,10+ years,RENT,140000.0,Fully Paid,credit_card,9.53,0.0,710.0,714.0,1.0,1.0
22400.0, 60 months,13.18,C,2 years,MORTGAGE,96000.0,Charged Off,other,14.88,0.0,690.0,694.0,0.0,0.0
8000.0, 36 months,11.99,C,8 years,RENT,50000.0,Fully Paid,debt_consolidation,30.0,0.0,675.0,679.0,0.0,0.0
16000.0, 36 months,17.27,D,,RENT,48305.0,Fully Paid,other,23.33,0.0,690.0,694.0,2.0,0.0
15000.0, 36 months,9.76,B,5 years,MORTGAGE,70000.0,Fully Paid,debt_consolidation,5.81,0.0,700.0,704.0,0.0,0.0
25000.0, 36 months,6.24,A,10+ years,OWN,108000.0,Fully Paid,credit_card,17.26,0.0,715.0,719.0,1.0,0.0
10500.0, 60 months,17.97,D,1 year,RENT,28832.0,Charged Off,debt_consolidation,23.62,1.0,690.0,694.0,1.0,0.0
10000.0, 36 months,11.99,C,1 year,RENT,70000.0,Fully Paid,credit_card,22.32,0.0,670.0,674.0,1.0,0.0
16000.0, 36 months,13.67,C,,RENT,18564.0,Fully Paid,debt_consolidation,25.02,0.0,660.0,664.0,1.0,0.0
6000.0, 36 months,5.32,A,2 years,RENT,130000.0,Fully Paid,credit_card,16.36,0.0,720.0,724.0,0.0,0.0
8000.0, 36 months,9.17,B,10+ years,RENT,60000.0,Fully Paid,credit_card,28.24,0.0,660.0,664.0,2.0,0.0
3000.0, 36 months,7.26,A,3 years,RENT,102000.0,Fully Paid,credit_card,6.34,0.0,670.0,674.0,1.0,0.0
10000.0, 36 months,13.18,C,10+ years,RENT,100000.0,Charged Off,debt_consolidation,18.85,2.0,675.0,679.0,0.0,0.0
10000.0, 36 months,8.38,B,10+ years,MORTGAGE,56000.0,Fully Paid,credit_card,15.05,0.0,665.0,669.0,0.0,1.0
10000.0, 36 months,11.99,C,< 1 year,MORTGAGE,60000.0,Fully Paid,debt_consolidation,15.08,0.0,660.0,664.0,0.0,1.0
9825.0, 36 months,13.18,C,< 1 year,RENT,53000.0,Fully Paid,debt_consolidation,17.6,0.0,705.0,709.0,0.0,0.0
3600.0, 36 months,11.22,B,9 years,RENT,59832.0,Fully Paid,home_improvement,32.83,0.0,675.0,679.0,0.0,0.0
5000.0, 36 months,11.22,B,6 years,RENT,33520.0,Fully Paid,debt_consolidation,27.41,1.0,695.0,699.0,1.0,0.0
3600.0, 36 months,13.67,C,6 years,RENT,34000.0,Fully Paid,other,39.58,0.0,660.0,664.0,1.0,0.0
8500.0, 36 months,12.59,C,2 years,MORTGAGE,70000.0,Fully Paid,other,12.88,0.0,670.0,674.0,0.0,0.0
11800.0, 60 months,21.99,F,< 1 year,RENT,34000.0,Fully Paid,debt_consolidation,33.92,1.0,680.0,684.0,2.0,0.0
14350.0, 36 months,10.64,B,< 1 year,RENT,31200.0,Fully Paid,debt_consolidation,18.51,0.0,740.0,744.0,0.0,0.0
23800.0, 60 months,15.41,D,5 years,RENT,120000.0,Charged Off,debt_consolidation,36.21,0.0,680.0,684.0,0.0,0.0
18975.0, 36 months,16.99,D,7 years,MORTGAGE,150000.0,Fully Paid,debt_consolidation,8.49,4.0,660.0,664.0,1.0,0.0
16000.0, 60 months,10.99,B,1 year,MORTGAGE,72300.0,Fully Paid,debt_consolidation,25.66,0.0,695.0,699.0,0.0,0.0
11000.0, 36 months,12.59,C,10+ years,RENT,66000.0,Fully Paid,debt_consolidation,15.47,1.0,665.0,669.0,1.0,1.0
10000.0, 36 months,8.38,B,10+ years,RENT,50000.0,Fully Paid,debt_consolidation,12.8,0.0,740.0,744.0,0.0,0.0
10500.0, 36 months,8.49,B,4 years,MORTGAGE,60000.0,Fully Paid,debt_consolidation,15.39,1.0,685.0,689.0,0.0,1.0
5000.0, 36 months,10.64,B,,MORTGAGE,25000.0,Fully Paid,debt_consolidation,13.25,0.0,675.0,679.0,0.0,0.0
5000.0, 36 months,13.67,C,10+ years,MORTGAGE,40000.0,Fully Paid,other,5.58,0.0,660.0,664.0,0.0,0.0
6000.0, 36 months,10.64,B,1 year,RENT,50000.0,Charged Off,debt_consolidation,38.54,3.0,685.0,689.0,0.0,0.0
5000.0, 36 months,11.22,B,8 years,RENT,63242.0,Fully Paid,major_purchase,16.53,0.0,690.0,694.0,3.0,0.0
12000.0, 60 months,17.86,D,4 years,OWN,56000.0,Fully Paid,debt_consolidation,15.32,0.0,690.0,694.0,0.0,0.0
5000.0, 36 months,13.18,C,4 years,RENT,25000.0,Fully Paid,other,31.01,1.0,660.0,664.0,3.0,1.0
9575.0, 36 months,16.55,D,2 years,RENT,62000.0,Fully Paid,debt_consolidation,13.57,0.0,670.0,674.0,1.0,1.0
18000.0, 36 months,11.99,C,2 years,RENT,125000.0,Charged Off,credit_card,9.95,0.0,755.0,759.0,0.0,0.0
25000.0, 60 months,16.55,D,< 1 year,MORTGAGE,95000.0,Fully Paid,debt_consolidation,32.26,0.0,665.0,669.0,1.0,0.0
35000.0, 60 months,18.49,D,10+ years,MORTGAGE,95000.0,Charged Off,debt_consolidation,33.8,0.0,670.0,674.0,0.0,0.0
4850.0, 36 months,18.2,E,7 years,RENT,39000.0,Charged Off,debt_consolidation,13.22,0.0,660.0,664.0,2.0,0.0
12000.0, 36 months,9.17,B,5 years,RENT,35000.0,Charged Off,credit_card,32.65,1.0,660.0,664.0,0.0,0.0
10000.0, 36 months,10.64,B,10+ years,MORTGAGE,45000.0,Fully Paid,debt_consolidation,20.45,0.0,675.0,679.0,0.0,1.0
15000.0, 60 months,9.99,B,8 years,RENT,63771.0,Fully Paid,credit_card,15.79,0.0,680.0,684.0,0.0,0.0
7500.0, 36 months,13.67,C,< 1 year,RENT,30000.0,Fully Paid,debt_consolidation,29.8,2.0,670.0,674.0,3.0,0.0
24800.0, 60 months,13.18,C,2 years,MORTGAGE,67000.0,Charged Off,other,16.5,0.0,730.0,734.0,0.0,0.0
24175.0, 36 months,9.76,B,10+ years,RENT,52575.0,Fully Paid,debt_consolidation,24.88,0.0,690.0,694.0,0.0,0.0
10000.0, 36 months,11.22,B,1 year,MORTGAGE,56160.0,Fully Paid,credit_card,5.58,2.0,665.0,669.0,4.0,1.0
17000.0, 36 months,6.24,A,2 years,RENT,42000.0,Fully Paid,credit_card,22.4,0.0,725.0,729.0,1.0,0.0
6000.0, 36 months,11.22,B,10+ years,MORTGAGE,37000.0,Fully Paid,debt_consolidation,18.36,0.0,675.0,679.0,0.0,0.0
16000.0, 60 months,8.38,B,10+ years,RENT,80000.0,Charged Off,debt_consolidation,19.35,0.0,735.0,739.0,0.0,1.0
6000.0, 36 months,6.24,A,5 years,RENT,65000.0,Charged Off,debt_consolidation,27.62,0.0,695.0,699.0,0.0,3.0
24000.0, 36 months,13.18,C,2 years,MORTGAGE,130000.0,Fully Paid,debt_consolidation,24.16,0.0,675.0,679.0,0.0,0.0
7000.0, 36 months,9.17,B,< 1 year,RENT,100000.0,Fully Paid,debt_consolidation,3.04,0.0,660.0,664.0,1.0,1.0
18000.0, 60 months,8.38,B,10+ years,OWN,50000.0,Charged Off,debt_consolidation,16.83,0.0,700.0,704.0,1.0,0.0
12000.0, 36 months,9.76,B,8 years,MORTGAGE,100000.0,Fully Paid,debt_consolidation,16.49,0.0,735.0,739.0,2.0,0.0
23650.0, 60 months,15.41,D,3 years,MORTGAGE,142000.0,Charged Off,debt_consolidation,8.41,1.0,685.0,689.0,0.0,0.0
21325.0, 36 months,14.48,C,5 years,MORTGAGE,42693.0,Fully Paid,debt_consolidation,22.83,0.0,695.0,699.0,0.0,0.0
1500.0, 36 months,13.18,C,2 years,RENT,18000.0,Fully Paid,debt_consolidation,33.8,0.0,685.0,689.0,0.0,0.0
8000.0, 36 months,12.59,C,< 1 year,MORTGAGE,60000.0,Fully Paid,debt_consolidation,19.14,6.0,665.0,669.0,0.0,0.0
9725.0, 36 months,9.17,B,6 years,MORTGAGE,60000.0,Fully Paid,credit_card,20.64,1.0,660.0,664.0,0.0,0.0
4800.0, 36 months,13.67,C,,MORTGAGE,24000.0,Charged Off,debt_consolidation,31.9,0.0,680.0,684.0,1.0,1.0
